측정시간,장비명,℃,%rF
2026-05-01T04:00:00Z,C-(402호 수입검사),23.0,29.9
2026-05-01T04:00:00Z,D-(406호 기구창고),24.1,32.2
2026-05-01T04:00:00Z,E-(408호 OQC),22.9,33.4
2026-05-01T04:00:00Z,F-(807호 생산 Line),23.1,34.2
2026-05-01T04:00:00Z,G-(401호 기구창고),21.8,47.0
2026-05-01T05:00:00Z,A-(401호 회로창고 1),22.8,50.5
2026-05-01T05:00:00Z,B-(401호 회로창고 2),22.9,49.9
2026-05-01T05:00:00Z,C-(402호 수입검사),23.2,30.1
2026-05-01T05:00:00Z,D-(406호 기구창고),23.9,32.5
2026-05-01T05:00:00Z,E-(408호 OQC),22.9,33.9
2026-05-01T05:00:00Z,F-(807호 생산 Line),23.1,34.4
2026-05-01T05:00:00Z,G-(401호 기구창고),21.9,47.6
2026-05-01T06:00:00Z,A-(401호 회로창고 1),22.7,48.8
2026-05-01T06:00:00Z,B-(401호 회로창고 2),22.9,47.7
2026-05-01T06:00:00Z,C-(402호 수입검사),23.2,30.4
2026-05-01T06:00:00Z,D-(406호 기구창고),23.7,32.9
2026-05-01T06:00:00Z,E-(408호 OQC),22.8,34.5
2026-05-01T06:00:00Z,F-(807호 생산 Line),23.1,34.1
2026-05-01T06:00:00Z,G-(401호 기구창고),22.0,46.5
2026-05-01T07:00:00Z,A-(401호 회로창고 1),22.7,51.0
2026-05-01T07:00:00Z,B-(401호 회로창고 2),22.8,49.9
2026-05-01T07:00:00Z,C-(402호 수입검사),23.2,30.7
2026-05-01T07:00:00Z,D-(406호 기구창고),23.6,33.1
2026-05-01T07:00:00Z,E-(408호 OQC),22.8,34.9
2026-05-01T07:00:00Z,F-(807호 생산 Line),23.1,34.1
2026-05-01T07:00:00Z,G-(401호 기구창고),22.0,47.2
2026-05-01T08:00:00Z,A-(401호 회로창고 1),22.8,48.5
2026-05-01T08:00:00Z,B-(401호 회로창고 2),22.8,47.6
2026-05-01T08:00:00Z,C-(402호 수입검사),23.2,31.2
2026-05-01T08:00:00Z,D-(406호 기구창고),23.5,33.3
2026-05-01T08:00:00Z,E-(408호 OQC),22.8,35.2
2026-05-01T08:00:00Z,F-(807호 생산 Line),23.1,34.1
2026-05-01T08:00:00Z,G-(401호 기구창고),22.0,47.0
2026-05-01T09:00:00Z,A-(401호 회로창고 1),22.7,50.4
2026-05-01T09:00:00Z,B-(401호 회로창고 2),22.8,49.3
2026-05-01T10:00:00Z,A-(401호 회로창고 1),22.8,48.3
2026-05-01T10:00:00Z,B-(401호 회로창고 2),22.7,47.6
2026-05-01T11:00:00Z,A-(401호 회로창고 1),22.7,49.8
2026-05-01T11:00:00Z,B-(401호 회로창고 2),22.7,49.2
2026-05-01T12:00:00Z,A-(401호 회로창고 1),22.8,49.9
2026-05-01T12:00:00Z,B-(401호 회로창고 2),22.6,49.5
2026-05-01T13:00:00Z,A-(401호 회로창고 1),22.7,50.1
2026-05-01T13:00:00Z,B-(401호 회로창고 2),22.6,49.7
2026-05-01T14:00:00Z,A-(401호 회로창고 1),22.8,48.8
2026-05-01T14:00:00Z,B-(401호 회로창고 2),22.6,48.6
2026-05-01T15:00:00Z,A-(401호 회로창고 1),22.8,50.8
2026-05-01T15:00:00Z,B-(401호 회로창고 2),22.6,50.8
2026-05-01T16:00:00Z,A-(401호 회로창고 1),22.7,50.2
2026-05-01T16:00:00Z,B-(401호 회로창고 2),22.6,50.1
2026-05-01T17:00:00Z,A-(401호 회로창고 1),22.8,49.0
2026-05-01T17:00:00Z,B-(401호 회로창고 2),22.6,48.9
2026-05-01T18:00:00Z,A-(401호 회로창고 1),22.8,48.8
2026-05-01T18:00:00Z,B-(401호 회로창고 2),22.5,49.0
2026-05-01T19:00:00Z,A-(401호 회로창고 1),22.7,50.5
2026-05-01T19:00:00Z,B-(401호 회로창고 2),22.5,50.4
2026-05-01T20:00:00Z,A-(401호 회로창고 1),22.7,49.2
2026-05-01T20:00:00Z,B-(401호 회로창고 2),22.5,49.3
2026-05-01T21:00:00Z,A-(401호 회로창고 1),22.8,48.3
2026-05-01T21:00:00Z,B-(401호 회로창고 2),22.5,48.4
2026-05-01T22:00:00Z,A-(401호 회로창고 1),22.7,51.8
2026-05-01T22:00:00Z,B-(401호 회로창고 2),22.5,51.7
2026-05-01T23:00:00Z,A-(401호 회로창고 1),22.7,49.3
2026-05-01T23:00:00Z,B-(401호 회로창고 2),22.4,49.4
2026-05-02T00:00:00Z,A-(401호 회로창고 1),22.7,48.5
2026-05-02T00:00:00Z,B-(401호 회로창고 2),22.5,48.5
2026-05-02T01:00:00Z,A-(401호 회로창고 1),22.6,52.3
2026-05-02T01:00:00Z,B-(401호 회로창고 2),22.5,52.1
2026-05-02T02:00:00Z,A-(401호 회로창고 1),22.7,49.9
2026-05-02T02:00:00Z,B-(401호 회로창고 2),22.6,49.5
2026-05-02T03:00:00Z,A-(401호 회로창고 1),22.8,49.2
2026-05-02T03:00:00Z,B-(401호 회로창고 2),22.7,48.6
2026-05-02T04:00:00Z,A-(401호 회로창고 1),22.8,48.6
2026-05-02T04:00:00Z,B-(401호 회로창고 2),22.7,48.3
2026-05-02T05:00:00Z,A-(401호 회로창고 1),22.6,53.5
2026-05-02T05:00:00Z,B-(401호 회로창고 2),22.7,52.3
2026-05-02T06:00:00Z,A-(401호 회로창고 1),22.8,50.5
2026-05-02T06:00:00Z,B-(401호 회로창고 2),22.8,49.8
2026-05-02T07:00:00Z,A-(401호 회로창고 1),22.8,49.9
2026-05-02T07:00:00Z,B-(401호 회로창고 2),22.8,49.3
2026-05-02T08:00:00Z,A-(401호 회로창고 1),22.9,49.6
2026-05-02T08:00:00Z,B-(401호 회로창고 2),22.8,49.1
2026-05-02T09:00:00Z,A-(401호 회로창고 1),22.9,49.4
2026-05-02T09:00:00Z,B-(401호 회로창고 2),22.8,48.9
2026-05-02T10:00:00Z,A-(401호 회로창고 1),22.9,49.2
2026-05-02T10:00:00Z,B-(401호 회로창고 2),22.8,48.8
2026-05-02T11:00:00Z,A-(401호 회로창고 1),22.9,48.9
2026-05-02T11:00:00Z,B-(401호 회로창고 2),22.7,48.6
2026-05-02T12:00:00Z,A-(401호 회로창고 1),22.8,48.7
2026-05-02T12:00:00Z,B-(401호 회로창고 2),22.7,48.4
2026-05-02T13:00:00Z,A-(401호 회로창고 1),22.8,51.0
2026-05-02T13:00:00Z,B-(401호 회로창고 2),22.6,50.8
2026-05-02T14:00:00Z,A-(401호 회로창고 1),22.8,49.9
2026-05-02T14:00:00Z,B-(401호 회로창고 2),22.7,49.8
2026-05-02T15:00:00Z,A-(401호 회로창고 1),22.9,49.4
2026-05-02T15:00:00Z,B-(401호 회로창고 2),22.7,49.3
2026-05-02T16:00:00Z,A-(401호 회로창고 1),22.8,49.1
2026-05-02T16:00:00Z,B-(401호 회로창고 2),22.6,49.0
2026-05-02T17:00:00Z,A-(401호 회로창고 1),22.8,48.8
2026-05-02T17:00:00Z,B-(401호 회로창고 2),22.6,48.7
2026-05-02T18:00:00Z,A-(401호 회로창고 1),22.8,48.6
2026-05-02T18:00:00Z,B-(401호 회로창고 2),22.6,48.6
2026-05-02T19:00:00Z,A-(401호 회로창고 1),22.8,51.5
2026-05-02T19:00:00Z,B-(401호 회로창고 2),22.6,51.3
2026-05-02T20:00:00Z,A-(401호 회로창고 1),22.8,50.0
2026-05-02T20:00:00Z,B-(401호 회로창고 2),22.6,50.1
2026-05-02T21:00:00Z,A-(401호 회로창고 1),22.8,49.5
2026-05-02T21:00:00Z,B-(401호 회로창고 2),22.6,49.6
2026-05-02T22:00:00Z,A-(401호 회로창고 1),22.8,49.1
2026-05-02T22:00:00Z,B-(401호 회로창고 2),22.5,49.2
2026-05-02T23:00:00Z,A-(401호 회로창고 1),22.8,48.7
2026-05-02T23:00:00Z,B-(401호 회로창고 2),22.5,48.9
2026-05-03T00:00:00Z,A-(401호 회로창고 1),22.7,53.4
2026-05-03T00:00:00Z,B-(401호 회로창고 2),22.5,52.2
2026-05-03T01:00:00Z,A-(401호 회로창고 1),22.7,50.9
2026-05-03T01:00:00Z,B-(401호 회로창고 2),22.5,51.0
2026-05-03T02:00:00Z,A-(401호 회로창고 1),22.8,50.0
2026-05-03T02:00:00Z,B-(401호 회로창고 2),22.5,50.1
2026-05-03T03:00:00Z,A-(401호 회로창고 1),22.8,49.5
2026-05-03T03:00:00Z,B-(401호 회로창고 2),22.5,49.6
2026-05-03T04:00:00Z,A-(401호 회로창고 1),22.8,49.3
2026-05-03T04:00:00Z,B-(401호 회로창고 2),22.5,49.3
2026-05-03T05:00:00Z,A-(401호 회로창고 1),22.8,49.0
2026-05-03T05:00:00Z,B-(401호 회로창고 2),22.5,49.1
2026-05-03T06:00:00Z,A-(401호 회로창고 1),22.8,48.7
2026-05-03T06:00:00Z,B-(401호 회로창고 2),22.5,48.8
2026-05-03T07:00:00Z,A-(401호 회로창고 1),22.8,52.6
2026-05-03T07:00:00Z,B-(401호 회로창고 2),22.6,53.3
2026-05-03T08:00:00Z,A-(401호 회로창고 1),22.7,51.2
2026-05-03T08:00:00Z,B-(401호 회로창고 2),22.5,51.3
2026-05-03T09:00:00Z,A-(401호 회로창고 1),22.7,50.2
2026-05-03T09:00:00Z,B-(401호 회로창고 2),22.5,50.4
2026-05-03T10:00:00Z,A-(401호 회로창고 1),22.7,49.6
2026-05-03T10:00:00Z,B-(401호 회로창고 2),22.4,49.8
2026-05-03T11:00:00Z,A-(401호 회로창고 1),22.7,49.2
2026-05-03T11:00:00Z,B-(401호 회로창고 2),22.4,49.4
2026-05-03T12:00:00Z,A-(401호 회로창고 1),22.7,48.7
2026-05-03T12:00:00Z,B-(401호 회로창고 2),22.4,49.0
2026-05-03T13:00:00Z,A-(401호 회로창고 1),22.5,54.6
2026-05-03T13:00:00Z,B-(401호 회로창고 2),22.3,54.7
2026-05-03T14:00:00Z,A-(401호 회로창고 1),22.7,50.9
2026-05-03T14:00:00Z,B-(401호 회로창고 2),22.3,51.3
2026-05-03T15:00:00Z,A-(401호 회로창고 1),22.7,50.0
2026-05-03T15:00:00Z,B-(401호 회로창고 2),22.3,50.5
2026-05-03T16:00:00Z,A-(401호 회로창고 1),22.7,49.4
2026-05-03T16:00:00Z,B-(401호 회로창고 2),22.3,49.8
2026-05-03T17:00:00Z,A-(401호 회로창고 1),22.6,49.1
2026-05-03T17:00:00Z,B-(401호 회로창고 2),22.2,49.5
2026-05-03T18:00:00Z,A-(401호 회로창고 1),22.7,48.7
2026-05-03T18:00:00Z,B-(401호 회로창고 2),22.3,49.1
2026-05-03T19:00:00Z,A-(401호 회로창고 1),22.7,52.4
2026-05-03T19:00:00Z,B-(401호 회로창고 2),22.4,53.2
2026-05-03T20:00:00Z,A-(401호 회로창고 1),22.6,51.3
2026-05-03T20:00:00Z,B-(401호 회로창고 2),22.3,51.9
2026-05-03T21:00:00Z,A-(401호 회로창고 1),22.6,50.0
2026-05-03T21:00:00Z,B-(401호 회로창고 2),22.2,50.6
2026-05-03T22:00:00Z,A-(401호 회로창고 1),22.6,49.3
2026-05-03T22:00:00Z,B-(401호 회로창고 2),22.2,49.8
2026-05-03T23:00:00Z,A-(401호 회로창고 1),22.6,48.8
2026-05-03T23:00:00Z,B-(401호 회로창고 2),22.2,49.2
2026-05-04T00:00:00Z,A-(401호 회로창고 1),22.6,48.7
2026-05-04T00:00:00Z,B-(401호 회로창고 2),22.3,48.9
2026-05-04T00:00:00Z,C-(402호 수입검사),22.0,39.4
2026-05-04T00:00:00Z,D-(406호 기구창고),24.3,36.9
2026-05-04T00:00:00Z,E-(408호 OQC),21.6,44.0
2026-05-04T00:00:00Z,F-(807호 생산 Line),21.7,43.8
2026-05-04T00:00:00Z,G-(401호 기구창고),21.6,50.1
2026-05-04T01:00:00Z,A-(401호 회로창고 1),22.8,51.3
2026-05-04T01:00:00Z,B-(401호 회로창고 2),22.7,51.1
2026-05-04T01:00:00Z,C-(402호 수입검사),22.3,38.9
2026-05-04T01:00:00Z,D-(406호 기구창고),23.5,36.9
2026-05-04T01:00:00Z,E-(408호 OQC),21.8,44.3
2026-05-04T01:00:00Z,F-(807호 생산 Line),20.7,44.8
2026-05-04T01:00:00Z,G-(401호 기구창고),21.8,49.4
2026-05-04T02:00:00Z,A-(401호 회로창고 1),22.7,50.8
2026-05-04T02:00:00Z,B-(401호 회로창고 2),22.8,49.9
2026-05-04T02:00:00Z,C-(402호 수입검사),22.5,38.6
2026-05-04T02:00:00Z,D-(406호 기구창고),23.1,36.4
2026-05-04T02:00:00Z,E-(408호 OQC),21.7,44.4
2026-05-04T02:00:00Z,F-(807호 생산 Line),20.3,44.7
2026-05-04T02:00:00Z,G-(401호 기구창고),21.9,49.5
2026-05-04T03:00:00Z,A-(401호 회로창고 1),22.7,49.9
2026-05-04T03:00:00Z,B-(401호 회로창고 2),22.9,48.8
2026-05-04T03:00:00Z,C-(402호 수입검사),22.7,38.0
2026-05-04T03:00:00Z,D-(406호 기구창고),22.7,34.3
2026-05-04T03:00:00Z,E-(408호 OQC),22.1,44.1
2026-05-04T03:00:00Z,F-(807호 생산 Line),20.3,44.1
2026-05-04T03:00:00Z,G-(401호 기구창고),22.0,48.3
2026-05-04T04:00:00Z,A-(401호 회로창고 1),22.8,48.9
2026-05-04T04:00:00Z,B-(401호 회로창고 2),23.0,47.7
2026-05-04T04:00:00Z,C-(402호 수입검사),22.9,37.4
2026-05-04T04:00:00Z,D-(406호 기구창고),22.5,34.3
2026-05-04T04:00:00Z,E-(408호 OQC),22.4,42.6
2026-05-04T04:00:00Z,F-(807호 생산 Line),20.8,43.5
2026-05-04T04:00:00Z,G-(401호 기구창고),22.0,48.3
2026-05-04T05:00:00Z,A-(401호 회로창고 1),22.8,51.8
2026-05-04T05:00:00Z,B-(401호 회로창고 2),23.0,52.0
2026-05-04T05:00:00Z,C-(402호 수입검사),23.0,35.7
2026-05-04T05:00:00Z,D-(406호 기구창고),22.1,31.1
2026-05-04T05:00:00Z,E-(408호 OQC),22.5,41.0
2026-05-04T05:00:00Z,F-(807호 생산 Line),21.5,41.9
2026-05-04T05:00:00Z,G-(401호 기구창고),22.1,48.4
2026-05-04T06:00:00Z,A-(401호 회로창고 1),22.7,50.4
2026-05-04T06:00:00Z,B-(401호 회로창고 2),23.0,48.9
2026-05-04T06:00:00Z,C-(402호 수입검사),23.1,35.9
2026-05-04T06:00:00Z,D-(406호 기구창고),21.9,29.9
2026-05-04T06:00:00Z,E-(408호 OQC),22.5,39.5
2026-05-04T06:00:00Z,F-(807호 생산 Line),21.3,43.2
2026-05-04T06:00:00Z,G-(401호 기구창고),21.9,47.1
2026-05-04T07:00:00Z,A-(401호 회로창고 1),22.8,47.4
2026-05-04T07:00:00Z,B-(401호 회로창고 2),23.1,47.3
2026-05-04T07:00:00Z,C-(402호 수입검사),23.2,35.7
2026-05-04T07:00:00Z,D-(406호 기구창고),21.8,31.4
2026-05-04T07:00:00Z,E-(408호 OQC),22.5,40.3
2026-05-04T07:00:00Z,F-(807호 생산 Line),21.4,42.6
2026-05-04T07:00:00Z,G-(401호 기구창고),21.6,42.2
2026-05-04T08:00:00Z,A-(401호 회로창고 1),22.6,48.7
2026-05-04T08:00:00Z,B-(401호 회로창고 2),22.9,46.8
2026-05-04T08:00:00Z,C-(402호 수입검사),23.2,35.0
2026-05-04T08:00:00Z,D-(406호 기구창고),22.0,32.1
2026-05-04T08:00:00Z,E-(408호 OQC),22.8,39.8
2026-05-04T08:00:00Z,F-(807호 생산 Line),21.7,41.8
2026-05-04T08:00:00Z,G-(401호 기구창고),21.9,42.9
2026-05-04T09:00:00Z,A-(401호 회로창고 1),22.6,54.4
2026-05-04T09:00:00Z,B-(401호 회로창고 2),22.7,52.4
2026-05-04T10:00:00Z,A-(401호 회로창고 1),22.7,49.2
2026-05-04T10:00:00Z,B-(401호 회로창고 2),22.5,48.9
2026-05-04T11:00:00Z,A-(401호 회로창고 1),22.6,50.8
2026-05-04T11:00:00Z,B-(401호 회로창고 2),22.5,50.3
2026-05-04T12:00:00Z,A-(401호 회로창고 1),22.7,48.7
2026-05-04T12:00:00Z,B-(401호 회로창고 2),22.5,48.7
2026-05-04T13:00:00Z,A-(401호 회로창고 1),22.7,51.2
2026-05-04T13:00:00Z,B-(401호 회로창고 2),22.5,51.4
2026-05-04T14:00:00Z,A-(401호 회로창고 1),22.7,51.8
2026-05-04T14:00:00Z,B-(401호 회로창고 2),22.5,51.9
2026-05-04T15:00:00Z,A-(401호 회로창고 1),22.7,49.9
2026-05-04T15:00:00Z,B-(401호 회로창고 2),22.4,50.2
2026-05-04T16:00:00Z,A-(401호 회로창고 1),22.7,48.9
2026-05-04T16:00:00Z,B-(401호 회로창고 2),22.3,49.3
2026-05-04T17:00:00Z,A-(401호 회로창고 1),22.6,48.1
2026-05-04T17:00:00Z,B-(401호 회로창고 2),22.3,48.5
2026-05-04T18:00:00Z,A-(401호 회로창고 1),22.9,52.2
2026-05-04T18:00:00Z,B-(401호 회로창고 2),22.5,52.9
2026-05-04T19:00:00Z,A-(401호 회로창고 1),22.7,49.9
2026-05-04T19:00:00Z,B-(401호 회로창고 2),22.4,50.4
2026-05-04T20:00:00Z,A-(401호 회로창고 1),22.6,49.0
2026-05-04T20:00:00Z,B-(401호 회로창고 2),22.3,49.5
2026-05-04T21:00:00Z,A-(401호 회로창고 1),22.6,48.2
2026-05-04T21:00:00Z,B-(401호 회로창고 2),22.2,48.7
2026-05-04T22:00:00Z,A-(401호 회로창고 1),22.8,52.6
2026-05-04T22:00:00Z,B-(401호 회로창고 2),22.4,53.4
2026-05-04T23:00:00Z,A-(401호 회로창고 1),22.7,49.9
2026-05-04T23:00:00Z,B-(401호 회로창고 2),22.3,50.6
2026-05-05T00:00:00Z,A-(401호 회로창고 1),22.6,48.6
2026-05-05T00:00:00Z,B-(401호 회로창고 2),22.2,49.1
2026-05-05T00:00:00Z,C-(402호 수입검사),21.7,36.6
2026-05-05T00:00:00Z,D-(406호 기구창고),25.8,31.7
2026-05-05T00:00:00Z,E-(408호 OQC),23.1,39.1
2026-05-05T00:00:00Z,F-(807호 생산 Line),23.1,36.9
2026-05-05T00:00:00Z,G-(401호 기구창고),21.3,47.9
2026-05-05T01:00:00Z,A-(401호 회로창고 1),22.6,51.8
2026-05-05T01:00:00Z,B-(401호 회로창고 2),22.3,52.7
2026-05-05T01:00:00Z,C-(402호 수입검사),21.8,36.6
2026-05-05T01:00:00Z,D-(406호 기구창고),26.0,31.8
2026-05-05T01:00:00Z,E-(408호 OQC),23.2,38.8
2026-05-05T01:00:00Z,F-(807호 생산 Line),23.1,36.9
2026-05-05T01:00:00Z,G-(401호 기구창고),21.4,48.3
2026-05-05T02:00:00Z,A-(401호 회로창고 1),22.7,50.7
2026-05-05T02:00:00Z,B-(401호 회로창고 2),22.5,50.8
2026-05-05T02:00:00Z,C-(402호 수입검사),21.9,36.5
2026-05-05T02:00:00Z,D-(406호 기구창고),25.6,32.1
2026-05-05T02:00:00Z,E-(408호 OQC),23.1,38.1
2026-05-05T02:00:00Z,F-(807호 생산 Line),23.1,36.8
2026-05-05T02:00:00Z,G-(401호 기구창고),21.4,48.4
2026-05-05T03:00:00Z,A-(401호 회로창고 1),22.6,48.7
2026-05-05T03:00:00Z,B-(401호 회로창고 2),22.5,48.4
2026-05-05T03:00:00Z,C-(402호 수입검사),22.0,36.1
2026-05-05T03:00:00Z,D-(406호 기구창고),24.7,32.9
2026-05-05T03:00:00Z,E-(408호 OQC),23.0,37.9
2026-05-05T03:00:00Z,F-(807호 생산 Line),23.1,36.9
2026-05-05T03:00:00Z,G-(401호 기구창고),21.4,47.8
2026-05-05T04:00:00Z,A-(401호 회로창고 1),22.7,53.4
2026-05-05T04:00:00Z,B-(401호 회로창고 2),22.7,52.4
2026-05-05T04:00:00Z,C-(402호 수입검사),22.2,35.4
2026-05-05T04:00:00Z,D-(406호 기구창고),24.2,33.6
2026-05-05T04:00:00Z,E-(408호 OQC),22.8,37.5
2026-05-05T04:00:00Z,F-(807호 생산 Line),23.1,36.3
2026-05-05T04:00:00Z,G-(401호 기구창고),21.5,47.6
2026-05-05T05:00:00Z,A-(401호 회로창고 1),22.6,48.8
2026-05-05T05:00:00Z,B-(401호 회로창고 2),22.6,48.2
2026-05-05T05:00:00Z,C-(402호 수입검사),22.2,34.9
2026-05-05T05:00:00Z,D-(406호 기구창고),23.8,33.8
2026-05-05T05:00:00Z,E-(408호 OQC),22.7,37.3
2026-05-05T05:00:00Z,F-(807호 생산 Line),23.1,35.4
2026-05-05T05:00:00Z,G-(401호 기구창고),21.5,46.3
2026-05-05T06:00:00Z,A-(401호 회로창고 1),22.8,53.2
2026-05-05T06:00:00Z,B-(401호 회로창고 2),22.8,52.8
2026-05-05T06:00:00Z,C-(402호 수입검사),22.3,34.5
2026-05-05T06:00:00Z,D-(406호 기구창고),23.6,34.0
2026-05-05T06:00:00Z,E-(408호 OQC),22.6,36.9
2026-05-05T06:00:00Z,F-(807호 생산 Line),23.1,35.3
2026-05-05T06:00:00Z,G-(401호 기구창고),21.6,47.1
2026-05-05T07:00:00Z,A-(401호 회로창고 1),22.6,49.4
2026-05-05T07:00:00Z,B-(401호 회로창고 2),22.6,48.6
2026-05-05T07:00:00Z,C-(402호 수입검사),22.3,34.2
2026-05-05T07:00:00Z,D-(406호 기구창고),23.4,34.1
2026-05-05T07:00:00Z,E-(408호 OQC),22.6,36.7
2026-05-05T07:00:00Z,F-(807호 생산 Line),23.1,35.0
2026-05-05T07:00:00Z,G-(401호 기구창고),21.6,46.9
2026-05-05T08:00:00Z,A-(401호 회로창고 1),22.7,51.6
2026-05-05T08:00:00Z,B-(401호 회로창고 2),22.6,51.4
2026-05-05T08:00:00Z,C-(402호 수입검사),22.3,34.0
2026-05-05T08:00:00Z,D-(406호 기구창고),23.3,34.2
2026-05-05T08:00:00Z,E-(408호 OQC),22.5,37.0
2026-05-05T08:00:00Z,F-(807호 생산 Line),23.1,34.4
2026-05-05T08:00:00Z,G-(401호 기구창고),21.6,46.3
2026-05-05T09:00:00Z,A-(401호 회로창고 1),22.6,51.3
2026-05-05T09:00:00Z,B-(401호 회로창고 2),22.5,50.9
2026-05-05T10:00:00Z,A-(401호 회로창고 1),22.6,48.9
2026-05-05T10:00:00Z,B-(401호 회로창고 2),22.4,48.6
2026-05-05T11:00:00Z,A-(401호 회로창고 1),22.7,52.4
2026-05-05T11:00:00Z,B-(401호 회로창고 2),22.5,52.0
2026-05-05T12:00:00Z,A-(401호 회로창고 1),22.8,50.8
2026-05-05T12:00:00Z,B-(401호 회로창고 2),22.5,51.1
2026-05-05T13:00:00Z,A-(401호 회로창고 1),22.7,49.4
2026-05-05T13:00:00Z,B-(401호 회로창고 2),22.4,49.5
2026-05-05T14:00:00Z,A-(401호 회로창고 1),22.6,48.5
2026-05-05T14:00:00Z,B-(401호 회로창고 2),22.3,48.7
2026-05-05T15:00:00Z,A-(401호 회로창고 1),22.7,53.0
2026-05-05T15:00:00Z,B-(401호 회로창고 2),22.4,54.0
2026-05-05T16:00:00Z,A-(401호 회로창고 1),22.7,50.8
2026-05-05T16:00:00Z,B-(401호 회로창고 2),22.4,51.2
2026-05-05T17:00:00Z,A-(401호 회로창고 1),22.6,49.4
2026-05-05T17:00:00Z,B-(401호 회로창고 2),22.3,49.7
2026-05-05T18:00:00Z,A-(401호 회로창고 1),22.6,48.6
2026-05-05T18:00:00Z,B-(401호 회로창고 2),22.3,48.9
2026-05-05T19:00:00Z,A-(401호 회로창고 1),22.6,51.0
2026-05-05T19:00:00Z,B-(401호 회로창고 2),22.2,51.5
2026-05-05T20:00:00Z,A-(401호 회로창고 1),22.7,51.3
2026-05-05T20:00:00Z,B-(401호 회로창고 2),22.3,51.9
2026-05-05T21:00:00Z,A-(401호 회로창고 1),22.6,49.2
2026-05-05T21:00:00Z,B-(401호 회로창고 2),22.2,49.7
2026-05-05T22:00:00Z,A-(401호 회로창고 1),22.5,48.1
2026-05-05T22:00:00Z,B-(401호 회로창고 2),22.1,48.5
2026-05-05T23:00:00Z,A-(401호 회로창고 1),22.8,53.5
2026-05-05T23:00:00Z,B-(401호 회로창고 2),22.4,54.3
2026-05-06T00:00:00Z,A-(401호 회로창고 1),22.7,49.5
2026-05-06T00:00:00Z,B-(401호 회로창고 2),22.5,49.6
2026-05-06T00:00:00Z,C-(402호 수입검사),24.6,32.2
2026-05-06T00:00:00Z,D-(406호 기구창고),23.5,32.6
2026-05-06T00:00:00Z,E-(408호 OQC),21.7,38.8
2026-05-06T00:00:00Z,F-(807호 생산 Line),21.5,40.1
2026-05-06T00:00:00Z,G-(401호 기구창고),21.3,44.1
2026-05-06T01:00:00Z,A-(401호 회로창고 1),22.8,50.5
2026-05-06T01:00:00Z,B-(401호 회로창고 2),22.8,49.7
2026-05-06T01:00:00Z,C-(402호 수입검사),24.9,32.2
2026-05-06T01:00:00Z,D-(406호 기구창고),23.5,34.7
2026-05-06T01:00:00Z,E-(408호 OQC),21.9,39.5
2026-05-06T01:00:00Z,F-(807호 생산 Line),21.8,41.6
2026-05-06T01:00:00Z,G-(401호 기구창고),21.5,45.7
2026-05-06T02:00:00Z,A-(401호 회로창고 1),22.7,49.4
2026-05-06T02:00:00Z,B-(401호 회로창고 2),22.8,48.4
2026-05-06T02:00:00Z,C-(402호 수입검사),24.7,33.3
2026-05-06T02:00:00Z,D-(406호 기구창고),23.4,36.1
2026-05-06T02:00:00Z,E-(408호 OQC),21.9,41.0
2026-05-06T02:00:00Z,F-(807호 생산 Line),21.6,44.8
2026-05-06T02:00:00Z,G-(401호 기구창고),21.7,47.1
2026-05-06T03:00:00Z,A-(401호 회로창고 1),22.9,50.5
2026-05-06T03:00:00Z,B-(401호 회로창고 2),22.9,49.5
2026-05-06T03:00:00Z,C-(402호 수입검사),24.3,34.3
2026-05-06T03:00:00Z,D-(406호 기구창고),23.3,36.2
2026-05-06T03:00:00Z,E-(408호 OQC),21.8,42.3
2026-05-06T03:00:00Z,F-(807호 생산 Line),21.5,46.1
2026-05-06T03:00:00Z,G-(401호 기구창고),21.9,47.7
2026-05-06T04:00:00Z,A-(401호 회로창고 1),22.9,48.7
2026-05-06T04:00:00Z,B-(401호 회로창고 2),23.1,47.6
2026-05-06T04:00:00Z,C-(402호 수입검사),24.6,33.9
2026-05-06T04:00:00Z,D-(406호 기구창고),23.1,36.6
2026-05-06T04:00:00Z,E-(408호 OQC),21.5,41.5
2026-05-06T04:00:00Z,F-(807호 생산 Line),21.7,45.3
2026-05-06T04:00:00Z,G-(401호 기구창고),22.0,48.5
2026-05-06T05:00:00Z,A-(401호 회로창고 1),22.7,51.1
2026-05-06T05:00:00Z,B-(401호 회로창고 2),23.0,50.0
2026-05-06T05:00:00Z,C-(402호 수입검사),24.3,34.4
2026-05-06T05:00:00Z,D-(406호 기구창고),22.7,37.2
2026-05-06T05:00:00Z,E-(408호 OQC),21.6,43.1
2026-05-06T05:00:00Z,F-(807호 생산 Line),21.7,45.0
2026-05-06T05:00:00Z,G-(401호 기구창고),22.0,48.6
2026-05-06T06:00:00Z,A-(401호 회로창고 1),22.6,49.4
2026-05-06T06:00:00Z,B-(401호 회로창고 2),23.0,47.2
2026-05-06T06:00:00Z,C-(402호 수입검사),24.2,34.7
2026-05-06T06:00:00Z,D-(406호 기구창고),22.4,37.9
2026-05-06T06:00:00Z,E-(408호 OQC),21.5,43.6
2026-05-06T06:00:00Z,F-(807호 생산 Line),20.3,46.9
2026-05-06T06:00:00Z,G-(401호 기구창고),22.0,47.6
2026-05-06T07:00:00Z,A-(401호 회로창고 1),22.5,53.8
2026-05-06T07:00:00Z,B-(401호 회로창고 2),23.0,51.2
